EJA/2.FEVEREIRO/14;1zE4q6ttCUXwRQnTIBoPDrsRuUHVp5lx8;https://drive.google.com/file/d/1zE4q6ttCUXwRQnTIBoPDrsRuUHVp5lx8/view?usp=share_link;EJA VI ANÁLISE LINGUÍSTICA 14 02 2023 VERBO I CONCEITO E FLEXÕES.mp4;mp4
EJA/2.FEVEREIRO/14;13Jb5tebBiRnEPPZlXmrQhpnPgPR5iOTS;https://drive.google.com/file/d/13Jb5tebBiRnEPPZlXmrQhpnPgPR5iOTS/view?usp=share_link;EJA VI FÍSICA 14 02 2023 ONDAS SONORAS E O SOM.mp4;mp4
EJA/2.FEVEREIRO/14;1MV-v51Tn8JxgQbVpi2p2uUT0qchHcd1p;https://drive.google.com/file/d/1MV-v51Tn8JxgQbVpi2p2uUT0qchHcd1p/view?usp=share_link;EJA VI LITERATURA 14 02 2023 ESTUDOS LITERÁRIOS.mp4;mp4
EJA/2.FEVEREIRO/14;16qc-VF7927Xs_Ze1ulIXIKDy-6a5caBz;https://drive.google.com/file/d/16qc-VF7927Xs_Ze1ulIXIKDy-6a5caBz/view?usp=share_link;EJA VI MATEMÁTICA 14 02 2023 POTENCIAÇÃO RADICIAÇÃO (CONTINUAÇÃO).mp4;mp4
EJA/2.FEVEREIRO/14;1UvP4k6vk-PrLoAdZlVUfdjD4A6LwHjuc;https://drive.google.com/file/d/1UvP4k6vk-PrLoAdZlVUfdjD4A6LwHjuc/view?usp=share_link;EJA VI REDAÇÃO 14 02 2023 MECANISMOS DE PERSUASÃO E ARGUMENTAÇÃO.mp4;mp4
EJA/2.FEVEREIRO/14;1yi6B9lxDjW9Tp_OTZaQLy-LgFgDKlE07;https://drive.google.com/file/d/1yi6B9lxDjW9Tp_OTZaQLy-LgFgDKlE07/view?usp=share_link;EJA VII LITERATURA 14 02 2023 POESIA REALISTA E PARNASIANA.mp4;mp4
EJA/2.FEVEREIRO/14;1zhtdNJC57PHeRoiPVwMTqxTEq53SrJxD;https://drive.google.com/file/d/1zhtdNJC57PHeRoiPVwMTqxTEq53SrJxD/view?usp=share_link;EJA VII MATEMÁTICA 14 02 2023 SEQUÊNCIAS P1.mp4;mp4
EJA/2.FEVEREIRO/14;1lI_5ynaaAqHVCxjcJoEqoVVSUwf7WJpl;https://drive.google.com/file/d/1lI_5ynaaAqHVCxjcJoEqoVVSUwf7WJpl/view?usp=share_link;EJA VII MATEMÁTICA 14 02 2023 SEQUÊNCIAS P2.mp4;mp4
EJA/2.FEVEREIRO/14;1GyZ2ec9GWRbKiyLOMNjIv4YgsACTdSYf;https://drive.google.com/file/d/1GyZ2ec9GWRbKiyLOMNjIv4YgsACTdSYf/view?usp=share_link;EJA VII NAS TRILHAS DO PIAUÍ AVENTURE SE 14 02 2023 COLONIZAÇÃO DO NORDESTE OCUPAÇÃO ESTADO PIAUÍ.mp4;mp4
EJA/2.FEVEREIRO/14;1AiHHiAPrCKDUie8d2bEz_KQVDuYSmgNK;https://drive.google.com/file/d/1AiHHiAPrCKDUie8d2bEz_KQVDuYSmgNK/view?usp=share_link;EJA VII REDAÇÃO 14 02 2023 INTRODUÇÃO AOS GÊNEROS DO DISCURSO POEMA.mp4;mp4
EJA/2.FEVEREIRO/15;1TQk3vEoWtx-CfwMAZGoSvji_eC06GbTF;https://drive.google.com/file/d/1TQk3vEoWtx-CfwMAZGoSvji_eC06GbTF/view?usp=share_link;EJA IV LÍNGUA PORTUGUESA 15 02 2023 PARLENDAS E TRAVA LÍNGUAS P1.mp4;mp4
EJA/2.FEVEREIRO/15;1zOJfpH9YJl7u0S9q9P6mSmra56eZVvth;https://drive.google.com/file/d/1zOJfpH9YJl7u0S9q9P6mSmra56eZVvth/view?usp=share_link;EJA IV LÍNGUA PORTUGUESA 15 02 2023 PARLENDAS E TRAVA LÍNGUAS P2.mp4;mp4
EJA/2.FEVEREIRO/15;1MEO6XjGkQNc59qxn-YUQEYN-CJGn_MNp;https://drive.google.com/file/d/1MEO6XjGkQNc59qxn-YUQEYN-CJGn_MNp/view?usp=share_link;EJA IV MATEMÁTICA 15 02 2023 ADIÇÃO E SUBTRAÇÃO P3 NP.mp4;mp4
EJA/2.FEVEREIRO/15;1QHVwDBvk4kgI8RGtUq1CTxfVcEz-t5IZ;https://drive.google.com/file/d/1QHVwDBvk4kgI8RGtUq1CTxfVcEz-t5IZ/view?usp=share_link;EJA IV MATEMÁTICA 15 02 2023 SISTEMA DE NUMERAÇÃO DECIMAL P1.mp4;mp4
EJA/2.FEVEREIRO/15;1dNjtDWBdTLKRx63xUfPPY_XhvkbHTY_0;https://drive.google.com/file/d/1dNjtDWBdTLKRx63xUfPPY_XhvkbHTY_0/view?usp=share_link;EJA IV MATEMÁTICA 15 02 2023 SISTEMA DE NUMERAÇÃO DECIMAL P2.mp4;mp4
EJA/2.FEVEREIRO/15;1QJ9UhjuhAxCrgEM0kD3eF6Z9s-Qc0q9U;https://drive.google.com/file/d/1QJ9UhjuhAxCrgEM0kD3eF6Z9s-Qc0q9U/view?usp=share_link;EJA VI  FILOSOFIA - 15 fevereiro 2023 - 09-48-34.mp4;mp4
EJA/2.FEVEREIRO/15;1DvkiG1mLCzZSc7Ytqfb6ahv1k5w5gSsB;https://drive.google.com/file/d/1DvkiG1mLCzZSc7Ytqfb6ahv1k5w5gSsB/view?usp=share_link;EJA VI ARTE 15 02 2023 CARICATURA CARTUM E CHARGE.mp4;mp4
EJA/2.FEVEREIRO/15;1kRUmB72gpHdtFIUrgYm1Szdw8aKQGe_g;https://drive.google.com/file/d/1kRUmB72gpHdtFIUrgYm1Szdw8aKQGe_g/view?usp=share_link;EJA VI INFORMATICA BÁSICA 15 02 2023 A HISTÓRIA DOS COMPUTADORES.mp4;mp4
EJA/2.FEVEREIRO/15;1CMMpyBr33XptGh7Iz0oGcZW67xk7XGXn;https://drive.google.com/file/d/1CMMpyBr33XptGh7Iz0oGcZW67xk7XGXn/view?usp=share_link;EJA VI INGLÊS 15 02 2023 CONJUNÇÕES.mp4;mp4
EJA/2.FEVEREIRO/15;1vj7bsz-RSKcO0mWJ26mYw88IPyQXn8H1;https://drive.google.com/file/d/1vj7bsz-RSKcO0mWJ26mYw88IPyQXn8H1/view?usp=share_link;EJA VI SOCIOLOGIA 15 02 2023 O QUE É SOCIOLOGIA DESNATURALIZAR A VIDA SOCIAL.mp4;mp4
EJA/2.FEVEREIRO/15;1pN1qt3r6Q8Wy5nAczhBDulw_dH8sTaa9;https://drive.google.com/file/d/1pN1qt3r6Q8Wy5nAczhBDulw_dH8sTaa9/view?usp=share_link;EJA VI TRILHA SAÚDE E TECNOLOGIA FÍSICA 15 02 2023 COMUNICAÇÃO CIENTÍFICA P1.mp4;mp4
EJA/2.FEVEREIRO/15;11o3guRAKGWy-B75aYUw0DOmFLY-vZZTy;https://drive.google.com/file/d/11o3guRAKGWy-B75aYUw0DOmFLY-vZZTy/view?usp=share_link;EJA VI TRILHA SAÚDE E TECNOLOGIA FÍSICA 15 02 2023 COMUNICAÇÃO CIENTÍFICA P2.mp4;mp4
EJA/2.FEVEREIRO/15;1CX0VBm_GuoBdhpLmBGvDpHV_nf8VMgKD;https://drive.google.com/file/d/1CX0VBm_GuoBdhpLmBGvDpHV_nf8VMgKD/view?usp=share_link;EJA VII ASSISTENTE ADMINISTRATIVO 15 02 2023 CONCEITOS BÁSICOS ADMINISTRAÇÃO DEFINIÇÃO OBJETIVOS P1.mp4;mp4
EJA/2.FEVEREIRO/15;1p_Rp-r4spKXaHZlldZ-bQr8feonaSviV;https://drive.google.com/file/d/1p_Rp-r4spKXaHZlldZ-bQr8feonaSviV/view?usp=share_link;EJA VII ASSISTENTE ADMINISTRATIVO 15 02 2023 CONCEITOS BÁSICOS ADMINISTRAÇÃO DEFINIÇÃO OBJETIVOS P2.mp4;mp4
